Wavelength,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
127.410000,3375.410000,2405.310000,2002.840000,1942.090000,1856.660000,1754.150000,1626.950000,1664.920000,1602.270000,1401.040000,1256.760000,1235.880000,1169.430000,1034.640000,1002.370000,992.879000,943.520000,922.637000,875.176000,863.786000,801.137000,810.630000,732.794000,702.419000,651.161000,721.403000,761.270000,803.036000,799.239000,894.160000,935.926000,1068.820000,1275.740000,880.871000,913.145000,878.973000,888.465000,926.434000,947.316000,865.684000,873.278000,818.223000,841.004000,799.239000,850.497000,799.239000,839.106000,888.465000,761.270000,730.895000,728.997000,763.169000,727.099000,749.880000,757.474000,784.052000,770.763000,746.083000,785.950000,848.598000,801.137000,880.871000,814.426000,886.567000,852.395000,842.903000,827.715000,823.919000,806.833000,865.684000,867.582000,878.973000,962.504000,956.809000,913.145000,1002.370000,913.145000,899.856000,934.027000,947.316000,882.770000,924.535000,873.278000,787.848000,844.801000,795.442000,825.817000,749.880000,782.153000,801.137000,785.950000,766.966000,814.426000,793.544000,761.270000,673.943000,755.575000,732.794000,721.403000,710.013000,768.864000
128.727000,3958.990000,2814.020000,2364.000000,2231.090000,2041.210000,2043.100000,1870.310000,1902.590000,1703.220000,1646.260000,1526.630000,1456.380000,1336.750000,1266.500000,1135.480000,1122.190000,1154.470000,1124.090000,989.273000,966.487000,903.827000,882.940000,820.280000,814.584000,806.988000,837.369000,877.244000,875.345000,949.398000,1015.860000,1061.430000,1135.480000,1458.280000,1036.740000,1072.820000,1002.560000,987.374000,1055.730000,1015.860000,1036.740000,962.690000,964.588000,911.422000,939.904000,964.588000,958.892000,1017.750000,941.803000,981.678000,856.357000,824.078000,875.345000,831.673000,846.863000,882.940000,882.940000,884.839000,896.232000,907.625000,898.131000,932.309000,994.969000,920.916000,970.285000,949.398000,972.184000,882.940000,928.511000,966.487000,981.678000,985.475000,1048.140000,1125.990000,1129.780000,1072.820000,1095.610000,1034.840000,1076.620000,1120.290000,1055.730000,975.981000,1010.160000,977.880000,964.588000,936.106000,884.839000,896.232000,844.964000,875.345000,913.321000,913.321000,888.637000,860.155000,896.232000,854.458000,772.810000,791.798000,871.547000,825.976000,875.345000,900.029000
130.044000,4417.450000,3177.300000,2685.420000,2484.100000,2372.050000,2242.910000,2155.550000,2149.850000,1937.150000,1764.320000,1688.360000,1614.290000,1511.730000,1367.400000,1285.730000,1190.770000,1230.660000,1221.160000,1118.610000,1063.530000,1057.830000,1042.640000,953.380000,921.094000,909.699000,955.279000,934.388000,1008.460000,1080.620000,1128.100000,1118.610000,1316.120000,1564.910000,1202.170000,1198.370000,1186.980000,1120.510000,1154.690000,1152.790000,1152.790000,1158.490000,1105.310000,1065.430000,1074.930000,1109.110000,1063.530000,1093.920000,1105.310000,1065.430000,1004.660000,955.279000,1006.560000,924.892000,883.111000,959.077000,1004.660000,972.371000,960.976000,998.959000,1006.560000,1088.220000,1105.310000,1010.350000,1061.630000,1044.540000,1074.930000,1057.830000,1025.550000,1071.130000,1076.830000,1204.070000,1177.480000,1238.250000,1226.860000,1232.560000,1204.070000,1167.980000,1217.360000,1171.780000,1166.090000,1131.900000,1139.500000,1111.010000,1090.120000,1025.550000,983.766000,1016.050000,1023.650000,978.069000,970.472000,1023.650000,968.573000,981.867000,983.766000,902.102000,907.800000,904.001000,974.270000,871.716000,907.800000,970.472000
131.360000,4819.100000,3529.320000,2891.080000,2826.500000,2691.630000,2524.470000,2336.420000,2427.600000,2155.970000,2024.900000,1876.730000,1796.950000,1690.580000,1504.430000,1458.840000,1386.660000,1398.050000,1382.860000,1268.890000,1229.000000,1158.710000,1107.430000,1012.450000,968.760000,974.458000,1016.250000,1040.940000,1097.930000,1162.510000,1229.000000,1303.080000,1523.420000,1861.540000,1322.070000,1297.380000,1266.990000,1246.090000,1255.590000,1363.860000,1257.490000,1240.390000,1162.510000,1202.400000,1181.510000,1206.200000,1210.000000,1206.200000,1229.000000,1137.820000,1035.240000,1084.630000,1075.130000,1058.040000,1027.650000,1103.630000,1052.340000,1107.430000,1078.930000,1078.930000,1126.420000,1185.310000,1259.390000,1168.210000,1278.380000,1200.500000,1141.620000,1223.300000,1115.020000,1162.510000,1265.090000,1276.480000,1276.480000,1358.160000,1356.260000,1392.350000,1373.360000,1272.680000,1316.370000,1287.880000,1304.980000,1230.890000,1276.480000,1232.790000,1158.710000,1122.620000,1173.910000,1103.630000,1149.210000,1075.130000,1092.230000,1090.330000,1109.320000,1156.810000,1077.030000,1130.220000,987.755000,1004.850000,1040.940000,1020.050000,1056.140000,1124.520000
132.676000,5323.510000,3957.480000,3332.420000,3127.230000,2878.340000,2735.850000,2549.660000,2695.950000,2437.570000,2097.480000,1979.690000,1941.690000,1844.800000,1603.510000,1588.310000,1567.410000,1504.720000,1476.220000,1375.520000,1233.030000,1269.130000,1267.230000,1138.040000,1029.740000,1062.040000,1109.540000,1105.740000,1166.540000,1297.630000,1345.130000,1411.620000,1571.210000,2008.190000,1481.920000,1430.620000,1392.620000,1369.820000,1385.020000,1430.620000,1405.920000,1383.120000,1276.730000,1350.830000,1259.630000,1276.730000,1286.230000,1299.530000,1362.220000,1227.330000,1100.040000,1136.140000,1212.130000,1141.840000,1100.040000,1185.530000,1200.730000,1162.740000,1153.240000,1229.230000,1252.030000,1272.930000,1385.020000,1297.630000,1360.330000,1303.330000,1263.430000,1215.930000,1252.030000,1280.530000,1377.420000,1345.130000,1459.120000,1447.720000,1434.420000,1476.220000,1544.610000,1419.220000,1468.620000,1442.020000,1436.320000,1310.930000,1331.830000,1307.130000,1299.530000,1252.030000,1210.230000,1242.530000,1244.430000,1206.430000,1225.430000,1206.430000,1202.630000,1240.630000,1168.440000,1134.240000,1041.140000,1084.840000,1166.540000,1143.740000,1158.940000,1210.230000
133.992000,5858.510000,4277.490000,3686.510000,3283.650000,3186.740000,3055.620000,2774.380000,2924.500000,2652.770000,2331.620000,2137.790000,2086.490000,1942.070000,1822.350000,1676.030000,1634.230000,1582.920000,1567.720000,1562.020000,1349.190000,1362.490000,1297.880000,1206.670000,1229.470000,1218.070000,1174.360000,1216.170000,1316.880000,1368.190000,1430.900000,1533.510000,1719.740000,2130.190000,1575.320000,1518.310000,1501.210000,1442.300000,1501.210000,1556.310000,1554.410000,1459.400000,1387.190000,1408.090000,1417.600000,1368.190000,1383.390000,1442.300000,1463.200000,1409.990000,1187.660000,1225.670000,1252.270000,1227.570000,1225.670000,1326.380000,1250.370000,1275.080000,1250.370000,1316.880000,1284.580000,1390.990000,1484.100000,1337.780000,1375.790000,1396.690000,1406.190000,1332.080000,1288.380000,1354.890000,1476.500000,1525.910000,1457.500000,1575.320000,1638.030000,1592.420000,1670.330000,1579.120000,1584.820000,1581.020000,1531.610000,1470.800000,1476.500000,1436.600000,1341.580000,1345.390000,1305.480000,1301.680000,1273.180000,1280.780000,1332.080000,1273.180000,1233.270000,1352.990000,1252.270000,1301.680000,1138.260000,1174.360000,1248.470000,1252.270000,1242.770000,1263.670000
135.308000,6437.430000,4637.530000,3924.800000,3578.880000,3400.220000,3120.830000,3037.200000,3077.120000,2856.640000,2603.860000,2400.490000,2229.440000,2136.310000,1898.730000,1805.600000,1756.180000,1704.860000,1644.040000,1623.140000,1471.090000,1317.140000,1383.660000,1246.810000,1225.910000,1235.410000,1300.030000,1292.430000,1402.660000,1476.790000,1533.810000,1678.250000,1904.430000,2366.280000,1638.340000,1619.340000,1535.710000,1598.430000,1560.420000,1564.220000,1623.140000,1588.930000,1524.300000,1480.590000,1562.320000,1442.580000,1480.590000,1564.220000,1530.010000,1471.090000,1256.320000,1313.330000,1404.560000,1288.630000,1282.920000,1364.650000,1412.170000,1326.640000,1339.940000,1391.260000,1442.580000,1541.410000,1674.450000,1511.000000,1533.810000,1511.000000,1467.290000,1457.780000,1486.290000,1452.080000,1585.120000,1619.340000,1630.740000,1725.770000,1727.670000,1691.560000,1756.180000,1623.140000,1725.770000,1649.750000,1649.750000,1539.510000,1577.520000,1550.910000,1431.170000,1355.150000,1332.340000,1358.950000,1332.340000,1410.270000,1353.250000,1395.060000,1347.550000,1395.060000,1345.640000,1389.360000,1168.890000,1290.530000,1320.940000,1290.530000,1311.430000,1377.960000
136.623000,6642.080000,4898.860000,4220.210000,3849.510000,3678.430000,3431.300000,3220.290000,3246.900000,2959.850000,2752.640000,2545.430000,2433.270000,2273.590000,2011.250000,1916.200000,1927.610000,1861.070000,1849.670000,1747.010000,1594.930000,1505.590000,1395.330000,1321.190000,1340.200000,1285.070000,1338.300000,1412.440000,1471.370000,1490.380000,1665.270000,1741.310000,1944.720000,2494.110000,1771.730000,1688.080000,1699.490000,1779.330000,1682.380000,1771.730000,1669.070000,1688.080000,1655.770000,1593.030000,1600.640000,1602.540000,1539.810000,1651.960000,1689.980000,1534.100000,1382.020000,1427.650000,1471.370000,1416.240000,1408.640000,1478.970000,1471.370000,1473.270000,1425.750000,1496.080000,1497.980000,1596.840000,1650.060000,1606.340000,1646.260000,1619.650000,1536.000000,1547.410000,1530.300000,1537.900000,1674.780000,1741.310000,1786.940000,1745.110000,1840.160000,1821.150000,1906.700000,1790.740000,1794.540000,1733.710000,1712.800000,1672.880000,1697.590000,1593.030000,1469.470000,1522.700000,1459.960000,1496.080000,1427.650000,1442.860000,1442.860000,1448.560000,1433.350000,1452.360000,1499.880000,1448.560000,1351.610000,1423.850000,1414.340000,1395.330000,1437.150000,1494.180000
137.938000,7189.050000,5243.950000,4403.550000,4095.530000,3800.820000,3656.320000,3371.110000,3392.030000,3087.810000,2741.760000,2673.310000,2534.510000,2369.100000,2186.570000,1985.020000,2024.950000,1889.950000,1905.160000,1764.460000,1705.520000,1623.760000,1559.120000,1414.610000,1363.280000,1351.870000,1330.950000,1564.820000,1633.270000,1697.920000,1754.960000,1855.730000,2104.810000,2582.050000,1950.800000,1865.240000,1802.490000,1789.180000,1802.490000,1815.800000,1722.630000,1872.840000,1743.550000,1715.030000,1692.210000,1663.690000,1619.960000,1694.110000,1707.420000,1675.100000,1475.460000,1492.570000,1545.810000,1429.820000,1500.170000,1494.470000,1486.860000,1555.310000,1502.080000,1543.910000,1593.340000,1657.990000,1779.670000,1612.350000,1722.630000,1576.230000,1677.000000,1621.860000,1644.680000,1724.530000,1756.860000,1812.000000,1916.570000,1886.150000,1901.360000,1899.460000,1912.770000,1872.840000,1850.020000,1945.090000,1829.110000,1756.860000,1831.010000,1678.900000,1667.490000,1646.580000,1521.090000,1585.740000,1562.920000,1513.480000,1570.520000,1522.990000,1585.740000,1591.440000,1517.290000,1496.370000,1378.490000,1427.920000,1456.440000,1450.740000,1486.860000,1621.860000
139.253000,7494.710000,5452.250000,4579.360000,4275.080000,4033.570000,3759.720000,3512.490000,3592.360000,3318.520000,3027.550000,2770.820000,2588.250000,2593.960000,2312.500000,2112.820000,2067.180000,2027.240000,2002.520000,1943.570000,1780.020000,1681.130000,1622.170000,1433.900000,1451.020000,1378.750000,1468.130000,1527.090000,1679.230000,1808.540000,1812.350000,1964.490000,2209.810000,2757.510000,2051.960000,1869.400000,1903.630000,1924.550000,1886.510000,2053.870000,1873.200000,1819.950000,1736.280000,1814.250000,1722.970000,1703.950000,1761.000000,1844.680000,1833.270000,1768.610000,1462.430000,1549.910000,1650.700000,1574.630000,1563.220000,1639.290000,1606.960000,1587.940000,1582.240000,1601.260000,1603.160000,1683.030000,1901.730000,1713.460000,1840.870000,1789.530000,1721.060000,1686.830000,1743.880000,1768.610000,1869.400000,1909.340000,1964.490000,1935.960000,2072.880000,2065.280000,2008.220000,1947.370000,2004.420000,1930.250000,1935.960000,1867.500000,1861.790000,1732.470000,1730.570000,1753.390000,1643.090000,1652.600000,1610.760000,1641.190000,1582.240000,1627.880000,1578.430000,1721.060000,1652.600000,1622.170000,1458.630000,1498.560000,1519.480000,1489.050000,1586.040000,1677.320000
140.567000,7861.360000,5719.600000,4848.440000,4460.410000,4138.960000,3979.180000,3733.810000,3768.050000,3539.800000,3149.870000,2929.230000,2758.040000,2634.400000,2371.910000,2155.070000,2086.600000,2160.780000,2073.280000,1936.330000,1841.230000,1715.690000,1700.470000,1567.330000,1512.170000,1525.480000,1552.110000,1595.860000,1753.730000,1793.680000,1945.840000,2029.540000,2290.120000,2868.360000,2008.610000,2039.050000,1995.300000,1985.790000,1877.370000,2006.710000,1911.610000,1972.470000,1795.580000,1774.650000,1806.990000,1892.580000,1797.480000,1881.170000,1822.210000,1759.440000,1645.310000,1630.100000,1675.750000,1593.960000,1521.680000,1630.100000,1662.430000,1690.960000,1673.840000,1704.280000,1730.910000,1827.910000,1972.470000,1786.070000,1902.090000,1801.280000,1746.120000,1791.770000,1780.360000,1795.580000,1983.880000,2002.910000,1942.040000,2021.930000,2103.720000,2109.420000,2073.280000,2052.360000,2111.330000,2056.160000,2050.460000,1900.190000,2001.000000,1869.760000,1787.970000,1719.490000,1645.310000,1689.060000,1607.270000,1633.900000,1698.570000,1709.980000,1656.720000,1725.200000,1687.160000,1681.450000,1495.050000,1593.960000,1616.780000,1573.030000,1603.470000,1765.140000
141.882000,8195.800000,5958.510000,5077.670000,4605.860000,4225.370000,4006.580000,3795.410000,3964.730000,3544.290000,3312.190000,3091.500000,2965.940000,2657.740000,2404.710000,2204.950000,2229.680000,2214.470000,2077.490000,2001.390000,1807.340000,1833.970000,1786.410000,1609.480000,1548.600000,1499.140000,1582.850000,1717.920000,1769.290000,1860.610000,2037.540000,2151.680000,2393.300000,2964.040000,2138.370000,2062.270000,2098.420000,2094.610000,1944.320000,2058.460000,1988.070000,2016.610000,1938.610000,1948.120000,1898.660000,1927.190000,1853.000000,1917.680000,1978.560000,1822.560000,1592.360000,1740.750000,1769.290000,1679.870000,1607.580000,1767.390000,1776.900000,1717.920000,1689.390000,1740.750000,1754.070000,1900.560000,1988.070000,1845.390000,1929.100000,1870.120000,1847.290000,1894.850000,1868.220000,1873.920000,2014.710000,1969.050000,2157.390000,2126.950000,2138.370000,2195.440000,2189.730000,2016.610000,2229.680000,2090.810000,2083.200000,1955.730000,1972.850000,1919.580000,1786.410000,1780.700000,1776.900000,1761.680000,1685.580000,1725.530000,1816.850000,1660.850000,1723.630000,1794.020000,1676.070000,1697.000000,1544.800000,1550.510000,1615.190000,1670.360000,1639.920000,1870.120000
143.196000,8420.020000,6146.140000,5185.210000,4679.050000,4384.120000,4308.000000,3975.010000,4096.790000,3830.390000,3368.010000,3173.920000,2962.700000,2780.030000,2507.930000,2435.620000,2359.510000,2241.530000,2294.810000,2136.880000,1967.520000,1840.040000,1742.990000,1661.170000,1636.430000,1554.610000,1644.040000,1727.770000,1857.160000,1958.010000,1996.070000,2117.850000,2433.720000,3054.040000,2230.110000,2112.140000,2154.000000,2020.800000,2119.750000,2150.200000,2047.440000,2155.900000,1973.230000,1919.950000,1929.470000,1927.570000,1935.180000,1931.370000,2007.480000,1805.780000,1676.390000,1767.730000,1771.530000,1760.120000,1674.490000,1798.170000,1822.910000,1807.690000,1758.210000,1866.670000,1857.160000,1889.510000,2091.210000,1889.510000,2064.570000,1948.500000,1994.160000,1900.930000,1853.350000,1958.010000,2011.290000,2020.800000,2142.580000,2186.350000,2214.890000,2190.160000,2228.210000,2131.170000,2163.520000,2167.320000,2083.600000,2079.790000,2013.190000,1958.010000,1897.120000,1796.270000,1769.630000,1851.450000,1805.780000,1824.810000,1798.170000,1815.300000,1773.440000,1796.270000,1790.560000,1832.420000,1666.880000,1605.990000,1706.840000,1644.040000,1720.160000,1859.060000
144.510000,8676.670000,6324.320000,5332.750000,4847.440000,4539.120000,4175.610000,4063.320000,4278.380000,3918.680000,3460.010000,3254.460000,3142.180000,2795.790000,2569.310000,2344.740000,2399.930000,2358.060000,2276.220000,2196.290000,2000.260000,1884.160000,1859.420000,1648.170000,1678.620000,1640.550000,1682.420000,1773.780000,1874.650000,2068.770000,2125.870000,2312.380000,2500.800000,3157.400000,2323.800000,2205.800000,2167.740000,2116.350000,2177.260000,2266.710000,2085.900000,2162.030000,1975.520000,1992.650000,2047.840000,2007.870000,1983.130000,2036.420000,2097.320000,1897.490000,1760.460000,1809.940000,1840.390000,1789.000000,1731.910000,1779.490000,1804.230000,1905.100000,1813.750000,1813.750000,1901.290000,2063.060000,2228.640000,2019.290000,2137.290000,1971.710000,1964.100000,1960.290000,1931.740000,1998.350000,2127.770000,2110.640000,2224.840000,2238.160000,2283.830000,2287.640000,2333.320000,2144.900000,2211.510000,2255.290000,2219.130000,2188.670000,2141.090000,2072.580000,1948.870000,1954.580000,1849.910000,1926.030000,1834.680000,1796.620000,1844.200000,1817.550000,1849.910000,1865.130000,1846.100000,1806.130000,1690.040000,1682.420000,1743.330000,1693.840000,1798.520000,1817.550000
145.823000,8798.260000,6652.950000,5588.860000,5071.090000,4846.470000,4450.530000,4231.620000,4296.340000,3947.990000,3565.370000,3302.680000,3140.880000,2944.810000,2682.120000,2436.560000,2491.760000,2402.300000,2394.680000,2208.130000,2055.850000,2031.100000,1926.400000,1829.320000,1717.010000,1638.970000,1640.870000,1783.640000,1958.770000,2107.240000,2173.870000,2303.310000,2531.740000,3237.960000,2331.860000,2288.080000,2185.290000,2175.770000,2238.590000,2335.670000,2202.420000,2223.360000,2088.210000,2050.140000,2120.570000,1985.420000,2006.350000,2061.560000,2154.830000,2063.460000,1758.890000,1859.780000,1935.920000,1751.280000,1703.690000,1894.040000,1926.400000,1920.690000,1865.490000,1922.600000,2010.160000,2048.230000,2276.660000,1983.510000,2143.410000,2057.750000,2034.910000,2027.290000,1939.730000,2046.330000,2131.990000,2208.130000,2234.780000,2354.710000,2335.670000,2339.480000,2463.210000,2280.470000,2295.700000,2358.510000,2194.810000,2173.870000,2160.540000,2052.040000,1993.030000,1953.050000,1882.620000,1989.220000,1882.620000,1875.010000,1884.530000,1903.560000,1911.180000,1934.020000,1934.020000,1848.360000,1680.850000,1745.570000,1787.440000,1833.130000,1876.910000,2044.430000
147.137000,9283.560000,6793.220000,5719.400000,5220.570000,4957.830000,4672.240000,4417.120000,4607.510000,4074.410000,3705.050000,3411.840000,3293.800000,3076.750000,2764.500000,2570.300000,2515.090000,2425.610000,2349.450000,2275.200000,2170.480000,2033.400000,1978.180000,1837.290000,1690.690000,1719.250000,1774.460000,1894.410000,2041.010000,2096.230000,2320.890000,2515.090000,2623.610000,3381.380000,2417.990000,2338.020000,2271.390000,2376.100000,2301.850000,2444.640000,2294.230000,2307.560000,2151.440000,2014.360000,2166.670000,2168.580000,2094.320000,2185.710000,2221.890000,2075.280000,1780.170000,1957.240000,1983.890000,1871.560000,1877.270000,1957.240000,1928.680000,2006.740000,1913.450000,2048.630000,2071.470000,2157.150000,2261.870000,2094.320000,2261.870000,2140.020000,2208.560000,2058.150000,2124.780000,2149.540000,2223.790000,2279.000000,2412.280000,2465.590000,2349.450000,2414.180000,2469.400000,2282.810000,2410.370000,2395.140000,2336.120000,2288.520000,2237.120000,2088.610000,2079.090000,2041.010000,2044.820000,1987.700000,1974.370000,1903.930000,1991.510000,1928.680000,1934.390000,1981.990000,1934.390000,1953.430000,1761.130000,1785.890000,1803.020000,1882.990000,1822.060000,2018.160000
148.450000,9529.100000,6884.030000,5878.560000,5391.060000,5084.470000,4739.790000,4511.280000,4608.400000,4183.740000,3760.980000,3608.640000,3343.940000,3143.990000,2833.590000,2744.090000,2606.980000,2646.970000,2414.650000,2275.630000,2149.950000,2104.250000,1988.080000,1904.300000,1803.370000,1691.010000,1885.250000,1864.310000,2010.940000,2216.600000,2342.280000,2492.720000,2711.720000,3414.400000,2439.400000,2376.560000,2429.880000,2370.850000,2443.210000,2393.700000,2363.230000,2319.430000,2235.640000,2201.370000,2250.880000,2130.910000,2077.590000,2208.980000,2287.060000,2102.340000,1917.630000,1959.520000,2031.880000,1950.000000,1927.150000,2069.970000,2043.310000,1978.560000,1906.200000,2028.080000,2049.020000,2157.570000,2456.540000,2111.860000,2247.070000,2178.510000,2256.590000,2182.320000,2113.770000,2201.370000,2260.400000,2328.950000,2359.420000,2399.410000,2467.970000,2437.500000,2589.840000,2447.020000,2412.740000,2490.820000,2391.800000,2290.870000,2323.240000,2178.510000,2155.660000,2153.760000,2024.270000,2012.840000,1989.990000,1982.370000,1997.610000,1961.420000,1965.230000,2014.750000,2028.080000,1955.710000,1810.990000,1835.740000,1892.870000,1919.530000,1919.530000,2029.980000
149.763000,9953.770000,7176.770000,6108.250000,5723.510000,5285.440000,4914.030000,4620.710000,4887.370000,4413.100000,3853.130000,3695.050000,3489.340000,3180.790000,2942.700000,2676.050000,2607.480000,2561.770000,2447.490000,2390.350000,2321.780000,2173.220000,2070.370000,1851.330000,1889.430000,1807.530000,1950.370000,1975.140000,2169.410000,2258.930000,2411.300000,2590.340000,2834.140000,3592.190000,2569.390000,2542.730000,2458.920000,2386.540000,2405.590000,2485.590000,2439.870000,2415.110000,2247.500000,2203.700000,2373.210000,2159.890000,2226.550000,2239.880000,2411.300000,2156.080000,2009.420000,1990.370000,2039.890000,1935.140000,1961.800000,2085.610000,2062.750000,2131.320000,1942.760000,2144.650000,2163.700000,2253.220000,2502.730000,2197.980000,2298.930000,2281.790000,2243.690000,2192.270000,2178.930000,2239.880000,2386.540000,2439.870000,2437.970000,2470.350000,2586.530000,2554.150000,2580.820000,2426.540000,2538.920000,2552.250000,2428.450000,2304.640000,2413.210000,2297.020000,2144.650000,2089.420000,2064.650000,2102.750000,1937.040000,2009.420000,2074.180000,2095.130000,2020.850000,2036.080000,2030.370000,2077.990000,1841.810000,1820.860000,1883.710000,1921.800000,2001.800000,2146.560000
151.075000,10167.100000,7387.710000,6183.730000,5808.440000,5355.040000,4970.220000,4855.920000,5031.180000,4465.390000,4023.420000,3762.430000,3455.720000,3316.660000,3038.520000,2815.630000,2788.960000,2720.380000,2686.090000,2474.630000,2394.620000,2124.110000,2106.960000,1975.520000,1939.320000,1901.220000,1880.260000,2087.910000,2177.450000,2348.900000,2407.960000,2623.230000,3019.470000,3751.000000,2630.850000,2566.080000,2539.410000,2493.680000,2470.820000,2577.510000,2484.160000,2575.600000,2367.950000,2308.900000,2396.530000,2345.090000,2293.660000,2343.190000,2423.200000,2186.970000,1990.760000,2074.580000,2068.860000,2042.190000,1988.850000,2181.260000,2086.010000,2158.400000,2046.000000,2124.110000,2183.160000,2339.380000,2531.780000,2236.510000,2364.140000,2278.420000,2345.090000,2274.610000,2286.040000,2253.650000,2512.730000,2413.670000,2508.920000,2567.980000,2606.080000,2632.750000,2699.430000,2440.340000,2598.460000,2619.420000,2508.920000,2343.190000,2446.060000,2286.040000,2320.330000,2150.780000,2175.540000,2129.820000,2146.970000,2015.520000,2164.110000,2202.210000,2076.480000,2169.830000,2158.400000,2095.530000,1872.640000,1893.600000,2078.390000,2017.430000,2059.340000,2221.270000
